group kingdom phylum class order family genus species
ASV04504 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV04505 Fungi Basidiomycota Agaricomycetes Agaricales Fistulinaceae Fistulina Fistulina_hepatica
ASV04506 Fungi Ascomycota Dothideomycetes Capnodiales Extremaceae unclassified unclassified
ASV04507 Fungi Ascomycota Sordariomycetes Sordariales Chaetomiaceae Myceliophthora Myceliophthora_thermophila
ASV04508 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV04509 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV04510 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV04511 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV04512 Fungi Ascomycota Dothideomycetes Pleosporales Didymellaceae Neoascochyta Neoascochyta_exitialis
ASV04513 Fungi Ascomycota Eurotiomycetes Chaetothyriales Trichomeriaceae Knufia Knufia_epidermidis
ASV04514 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV04515 Fungi Ascomycota Dothideomycetes Capnodiales unclassified_Capnodiales unclassified_Capnodiales Capnodiales_sp
ASV04516 Fungi Ascomycota Eurotiomycetes Chaetothyriales Herpotrichiellaceae Exophiala Exophiala_bonariae
ASV04517 Fungi Basidiomycota Agaricomycetes Cantharellales Cantharellales_fam_Incertae_sedis Sistotrema Sistotrema_oblongisporum
ASV04518 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV04519 Rhizaria Cercozoa unclassified_Cercozoa unclassified_Cercozoa unclassified_Cercozoa unclassified_Cercozoa Cercozoa_sp
ASV04520 Fungi Ascomycota Dothideomycetes Pleosporales Cucurbitariaceae Pyrenochaeta Pyrenochaeta_sp
ASV04521 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV04522 Fungi Ascomycota Sordariomycetes Sordariales Lasiosphaeriaceae unclassified_Lasiosphaeriaceae Lasiosphaeriaceae_sp
ASV04523 Fungi Ascomycota Sordariomycetes Xylariales Hyponectriaceae Monographella Monographella_nivalis
ASV04524 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV04525 Fungi Ascomycota Sordariomycetes Microascales unclassified_Microascales unclassified_Microascales Microascales_sp
ASV04526 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV04527 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV04528 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV04529 Fungi Basidiomycota Agaricomycetes Amylocorticiales Amylocorticiaceae Amyloxenasma Amyloxenasma_allantosporum
ASV04530 Fungi Basidiomycota unclassified unclassified unclassified unclassified unclassified
ASV04531 Fungi Ascomycota Sordariomycetes Pleurotheciales Pleurotheciaceae Pleurotheciella unclassified
ASV04532 Fungi Ascomycota Sordariomycetes Microascales Halosphaeriaceae unclassified_Halosphaeriaceae Halosphaeriaceae_sp
ASV04533 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV04534 Fungi Ascomycota Leotiomycetes Helotiales unclassified unclassified unclassified
ASV04535 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV04536 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV04537 Fungi Ascomycota Sordariomycetes Microascales Microascaceae unclassified unclassified
ASV04538 Fungi Ascomycota Dothideomycetes Dothideales Dothioraceae Hormonema Hormonema_viticola
ASV04539 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV04540 Fungi Ascomycota Dothideomycetes Tubeufiales Tubeufiaceae unclassified_Tubeufiaceae Tubeufiaceae_sp
ASV04541 Fungi Ascomycota Sordariomycetes Diaporthales Gnomoniaceae unclassified_Gnomoniaceae Gnomoniaceae_sp
ASV04542 Fungi Ascomycota Sordariomycetes Diaporthales Valsaceae unclassified_Valsaceae Valsaceae_sp
ASV04543 Fungi Basidiomycota Agaricomycetes Cantharellales Botryobasidiaceae Botryobasidium Botryobasidium_subcoronatum
ASV04544 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV04545 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV04546 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV04547 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV04548 Fungi Ascomycota Sordariomycetes Sordariales unclassified unclassified unclassified
ASV04549 Fungi Basidiomycota Agaricomycetes Russulales Peniophoraceae Subulicystidium Subulicystidium_perlongisporum
ASV04550 Fungi Basidiomycota Agaricomycetes Agaricales unclassified unclassified unclassified
ASV04551 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV04552 Fungi Basidiomycota Agaricomycetes Agaricales Lycoperdaceae Lycoperdon unclassified
ASV04553 Fungi Ascomycota Eurotiomycetes Chaetothyriales Herpotrichiellaceae Rhinocladiella Rhinocladiella_sp
ASV04554 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV04555 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV04556 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV04557 Fungi Ascomycota Dothideomycetes Capnodiales Cladosporiaceae Cladosporium unclassified
ASV04558 Fungi Basidiomycota Agaricomycetes Agaricales unclassified unclassified unclassified
ASV04559 Fungi Chytridiomycota Rhizophydiomycetes Rhizophydiales Rhizophydiaceae Rhizophydium Rhizophydium_globosum
ASV04560 Fungi Ascomycota Eurotiomycetes Chaetothyriales Herpotrichiellaceae Cladophialophora Cladophialophora_chaetospira
ASV04561 Fungi Ascomycota Dothideomycetes Pleosporales Sporormiaceae Preussia Preussia_persica
ASV04562 Fungi Basidiomycota Agaricomycetes Agaricales Psathyrellaceae Psathyrella Psathyrella_multipedata
ASV04563 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV04564 Fungi Ascomycota Orbiliomycetes Orbiliales Orbiliaceae Retiarius Retiarius_sp
ASV04565 Fungi Basidiomycota Microbotryomycetes Microbotryales Ustilentylomataceae Ustilentyloma Ustilentyloma_graminis
ASV04566 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV04567 Fungi Basidiomycota Agaricomycetes Polyporales Polyporaceae Favolus Favolus_tenuiculus
ASV04568 Fungi Ascomycota Sordariomycetes Trichosphaeriales Trichosphaeriaceae Nigrospora Nigrospora_oryzae
ASV04569 Fungi Ascomycota Sordariomycetes Hypocreales unclassified unclassified unclassified
ASV04570 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV04571 Fungi Basidiomycota Agaricomycetes Agaricales Physalacriaceae Flammulina Flammulina_elastica
ASV04572 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV04573 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV04574 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV04575 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV04576 Fungi Ascomycota Eurotiomycetes Chaetothyriales unclassified unclassified unclassified
ASV04577 Fungi Ascomycota Sordariomycetes Sordariales Lasiosphaeriaceae Cladorrhinum Cladorrhinum_flexuosum
ASV04578 Fungi Ascomycota Sordariomycetes Diaporthales unclassified unclassified unclassified
ASV04579 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV04580 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV04581 Fungi Ascomycota Eurotiomycetes Chaetothyriales Cyphellophoraceae Cyphellophora Cyphellophora_olivacea
ASV04582 Fungi Ascomycota Dothideomycetes Capnodiales Extremaceae unclassified unclassified
ASV04583 Fungi Basidiomycota Agaricomycetes Agaricales Strophariaceae Galerina Galerina_sideroides
ASV04584 Fungi Ascomycota Sordariomycetes Xylariales Beltraniaceae Hemibeltrania Hemibeltrania_sp
ASV04585 Fungi Ascomycota unclassified unclassified unclassified unclassified unclassified
ASV04586 Fungi Ascomycota Leotiomycetes Helotiales unclassified_Helotiales unclassified_Helotiales Helotiales_sp
ASV04587 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV04588 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV04589 Fungi Ascomycota Eurotiomycetes Eurotiales Aspergillaceae Penicillium Penicillium_lapidosum
ASV04590 Fungi Basidiomycota Agaricomycetes Agaricales Psathyrellaceae Psathyrella Psathyrella_candolleana
ASV04591 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV04592 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV04593 Fungi Ascomycota Dothideomycetes Pleosporales Pleosporaceae Alternaria Alternaria_rosae
ASV04594 Fungi Basidiomycota Agaricomycetes Agaricales Psathyrellaceae Coprinellus Coprinellus_sabulicola
ASV04595 Fungi Basidiomycota Agaricomycetes Agaricales Psathyrellaceae Coprinellus Coprinellus_xanthothrix
ASV04596 Fungi Ascomycota Orbiliomycetes Orbiliales Orbiliaceae Retiarius Retiarius_sp
ASV04597 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV04598 Fungi Ascomycota Sordariomycetes Hypocreales Clavicipitaceae Pochonia Pochonia_bulbillosa
ASV04599 Fungi Basidiomycota Agaricomycetes Russulales Russulaceae Lactarius unclassified
ASV04600 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV04601 Fungi Basidiomycota Microbotryomycetes Microbotryales Ustilentylomataceae Microbotryozyma Microbotryozyma_sp
ASV04602 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV04603 Fungi Ascomycota Sordariomycetes Hypocreales Nectriaceae unclassified unclassified
ASV04604 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV04605 Fungi Ascomycota Pezizomycetes Pezizales Sarcosomataceae Plectania Plectania_melastoma
ASV04606 Fungi Ascomycota Dothideomycetes Botryosphaeriales unclassified_Botryosphaeriales unclassified_Botryosphaeriales Botryosphaeriales_sp
ASV04607 Fungi Ascomycota Lecanoromycetes Lecanorales unclassified unclassified unclassified
ASV04608 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV04609 Fungi Basidiomycota Agaricomycetes Polyporales Steccherinaceae Ceriporiopsis Ceriporiopsis_gilvescens
ASV04610 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV04611 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV04612 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV04613 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV04614 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV04615 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV04616 Fungi Ascomycota Sordariomycetes Hypocreales Hypocreales_fam_Incertae_sedis Stilbella Stilbella_sp
ASV04617 Fungi Basidiomycota Agaricomycetes unclassified unclassified unclassified unclassified
ASV04618 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV04619 Fungi Ascomycota Sordariomycetes Xylariales Diatrypaceae Eutypella Eutypella_prunastri
ASV04620 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV04621 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV04622 Fungi Ascomycota Leotiomycetes Thelebolales Pseudeurotiaceae unclassified_Pseudeurotiaceae Pseudeurotiaceae_sp
ASV04623 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV04624 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV04625 Fungi Ascomycota Orbiliomycetes Orbiliales Orbiliaceae Brachyphoris Brachyphoris_oviparasitica
ASV04626 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV04627 Fungi Basidiomycota unclassified unclassified unclassified unclassified unclassified
ASV04628 Rhizaria Cercozoa unclassified_Cercozoa unclassified_Cercozoa unclassified_Cercozoa unclassified_Cercozoa Cercozoa_sp
ASV04629 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV04630 Fungi Ascomycota Dothideomycetes Capnodiales Teratosphaeriaceae unclassified unclassified
ASV04631 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV04632 Fungi Basidiomycota Agaricomycetes Boletales Suillaceae Suillus Suillus_bovinus
ASV04633 Fungi Ascomycota Eurotiomycetes Chaetothyriales Herpotrichiellaceae unclassified unclassified
ASV04634 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV04635 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV04636 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV04637 Fungi Ascomycota unclassified unclassified unclassified unclassified unclassified
ASV04638 Fungi Basidiomycota Agaricomycetes Polyporales Meruliaceae Bjerkandera Bjerkandera_adusta
ASV04639 Fungi Chytridiomycota Rhizophydiomycetes Rhizophydiales Rhizophydiaceae Rhizophydium Rhizophydium_carpophilum
ASV04640 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV04641 Fungi Chytridiomycota Chytridiomycetes unclassified unclassified unclassified unclassified
ASV04642 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV04643 Fungi Ascomycota Dothideomycetes Pleosporales unclassified unclassified unclassified
ASV04644 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV04645 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV04646 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV04647 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV04648 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV04649 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV04650 Fungi Ascomycota Sordariomycetes unclassified unclassified unclassified unclassified
ASV04651 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV04652 Fungi Ascomycota Dothideomycetes Pleosporales Phaeosphaeriaceae Ophiosphaerella Ophiosphaerella_sp
ASV04653 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
ASV04654 Fungi Ascomycota Dothideomycetes Dothideomycetes_ord_Incertae_sedis Eremomycetaceae Arthrographis unclassified
ASV04655 Fungi Basidiomycota Agaricomycetes Trechisporales Hydnodontaceae Trechispora Trechispora_cohaerens
ASV04656 Fungi Ascomycota Leotiomycetes Helotiales unclassified unclassified unclassified
ASV04657 Fungi Ascomycota Sordariomycetes Hypocreales Hypocreales_fam_Incertae_sedis unclassified unclassified
ASV04658 Fungi unclassified unclassified unclassified unclassified unclassified unclassified
